date,time,latitude,longitude,film,picture,name,side,clan
1996-03-28,7:11,,,B001,17,M-044,right,M
1996-03-28,7:20,-3.15567,35.62200,B001,16,,right,M
1996-03-28,7:20,-3.15567,35.62200,B001,15,,left,M
1996-03-28,7:20,-3.15567,35.62200,B001,14,,front,M
1996-03-28,7:20,-3.15567,35.62200,B001,13,,left,M
1996-03-28,7:30,-3.15917,35.62750,B001,12,M-017,right,M
1996-03-28,7:30,-3.15917,35.62750,B001,11,M-017,right,M
1996-03-28,7:30,-3.15917,35.62750,B001,10,M-017,left,M
1996-03-28,7:30,-3.15917,35.62750,B001,9,M-017,left,M
1996-03-28,8:41,-3.17950,35.61050,B001,8,M-015,left,M
1996-03-28,8:41,-3.17950,35.61050,B001,7,M-015,left,M
1996-03-28,8:41,-3.17950,35.61050,B001,6,M-015,right,M
1996-03-28,8:41,-3.17950,35.61050,B001,5,M-015,right,M
1996-03-28,8:46,-3.18300,35.60950,B001,4,M-044,front,M
1996-03-28,8:46,-3.18300,35.60950,B001,3,M-044,left,M
1996-03-28,8:46,-3.18300,35.60950,B001,2,M-044,right,M
1996-03-28,8:53,-3.19167,35.60183,B001,1,L-011,left,L
1996-03-28,8:53,-3.19167,35.60183,B001,0,L-011,right,L
1996-03-28,8:53,-3.19167,35.60183,A002,1,L-011,right,L
1996-03-28,9:02,-3.19567,35.59650,A002,2,L-009,left,L
1996-03-28,9:02,-3.19567,35.59650,A002,7,L-009,right,L
1996-03-28,9:10,-3.20100,35.59617,A002,3,L-002,right,L
1996-03-28,9:10,-3.20100,35.59617,A002,4,L-002,right,L
1996-03-28,9:10,-3.20100,35.59617,A002,5,L-002,left,L
1996-03-28,9:10,-3.20100,35.59617,A002,6,L-002,left,L
1996-03-28,9:56,-3.17867,35.55333,A002,8,L-043,right,L
1996-03-28,9:58,-3.17867,35.55333,A002,9,L-004,left,L
1996-03-28,10:10,-3.18033,35.54700,A002,10,L-047,left,L
1996-04-12,9:37,-3.15150,35.63517,B003,20,M-007,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,14,M-007,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,8,M-007,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,7,M-007,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,5,M-007,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,23,M-010,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,21,M-010,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,19,M-011,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,13,M-011,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,18,M-040,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,12,M-040,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,22,M-048,left,M
1996-04-12,9:37,-3.15150,35.63517,B003,17,M-048,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,16,M-048,right,M
1996-04-12,9:37,-3.15150,35.63517,B003,15,M-048,right,M
1996-04-12,10:08,-3.14650,35.64183,B003,9,M-047,right,M
1996-04-12,10:08,-3.14650,35.64183,B003,11,M-047,left,M
1996-04-12,10:08,-3.14650,35.64183,B003,4,M-047,left,M
1996-04-12,10:12,-3.14650,35.64183,B003,19,,right,M
1996-04-13,10:30,-3.19833,35.58833,A005,5,L-004,right,L
1996-04-13,10:30,-3.19833,35.58833,A005,6,L-004,right,L
1996-04-13,10:30,-3.19833,35.58833,A005,8,L-004,left,L
1996-04-13,10:30,-3.19833,35.58833,A005,9,L-004,left,L
1996-04-13,10:30,-3.19833,35.58833,A005,4,L-008,right,L
1996-04-13,10:30,-3.19833,35.58833,A005,7,L-008,left,L
1996-04-13,11:14,-3.19500,35.58900,B003,3,L-043,left,L
1996-04-13,11:14,-3.19500,35.58900,A005,10,L-043,right,L
1996-04-13,11:17,-3.19550,35.59100,B003,2,L-003,left,L
1996-04-13,11:17,-3.19550,35.59100,B003,1,L-003,front,L
1996-04-13,11:17,-3.19550,35.59100,A005,11,L-003,right,L
1996-04-13,11:17,-3.19550,35.59100,A005,12,L-003,right,L
1996-04-13,12:17,-3.19550,35.59100,B006,23,L-004,left,L
1996-04-13,12:17,-3.19550,35.59100,B006,24,L-008,left,L
1996-04-13,13:31,-3.19683,35.59917,A005,14,L-040,right,L
1996-04-13,13:31,-3.19683,35.59917,B006,22,L-040,left,L
1996-04-14,6:56,-3.19783,35.59483,B006,21,S-004,right,S
1996-04-14,6:56,-3.19783,35.59483,A005,19,S-004,left,S
1996-04-14,6:56,-3.19783,35.59483,A005,20,S-004,left,S
1996-04-14,6:56,-3.19783,35.59483,A005,21,S-004,left,S
1996-04-14,7:07,-3.20250,35.58833,A005,23,L-004,right,L
1996-04-14,7:07,-3.20250,35.58833,A005,24,L-004,left,L
1996-04-14,7:07,-3.20250,35.58833,A005,22,L-007,left,L
1996-04-14,7:20,-3.20633,35.58800,A007,1,L-002,left,L
1996-04-14,7:20,-3.20633,35.58800,A007,6,L-002,right,L
1996-04-14,7:20,-3.20633,35.58800,A007,2,L-005,right,L
1996-04-14,7:20,-3.20633,35.58800,A007,3,L-005,left,L
1996-04-14,7:20,-3.20633,35.58800,A007,4,L-005,left,L
1996-04-14,7:20,-3.20633,35.58800,A007,5,L-008,right,L
1996-04-14,7:26,-3.20650,35.58833,A007,7,L-044,right,L
1996-04-14,7:27,-3.20650,35.58833,A007,8,L-009,right,L
1996-04-14,7:27,-3.20650,35.58833,A007,10,L-009,left,L
1996-04-14,7:27,-3.20650,35.58833,A007,11,L-013,right,L
1996-04-14,7:27,-3.20650,35.58833,A007,9,L-040,left,L
1996-04-14,7:44,-3.21433,35.57117,B006,17,S-001,right,S
1996-04-14,7:44,-3.21433,35.57117,B006,18,S-001,left,S
1996-04-14,7:44,-3.21433,35.57117,B006,13,S-004,left,S
1996-04-14,7:44,-3.21433,35.57117,B006,16,S-040,left,S
1996-04-14,7:44,-3.21433,35.57117,B006,19,S-041,right,S
1996-04-14,7:44,-3.21433,35.57117,B006,14,S-041,left,S
1996-04-14,7:44,-3.21433,35.57117,B006,15,S-041,left,S
1996-04-14,7:44,-3.21433,35.57117,B006,20,S-044,left,S
1996-04-14,9:19,-3.15550,35.51800,B006,11,A-011,left,A
1996-04-14,9:19,-3.15550,35.51800,B006,12,A-011,left,A
1996-04-14,9:19,-3.15550,35.51800,A007,12,A-011,right,A
1996-04-14,11:06,-3.19650,35.59500,A007,16,L-014,right,L
1996-04-14,11:06,-3.19650,35.59500,A007,17,L-014,left,L
1996-04-14,11:06,-3.19650,35.59500,A007,18,L-014,left,L
1996-04-14,11:06,-3.19650,35.59500,A007,18,L-045,left,L
1996-04-14,11:24,-3.19100,35.60983,A007,28,M-003,right,M
1996-04-14,11:24,-3.19100,35.60983,B006,3,M-003,left,M
1996-04-14,11:24,-3.19100,35.60983,B006,8,M-006,left,M
1996-04-14,11:24,-3.19100,35.60983,A007,19,M-009,left,M
1996-04-14,11:24,-3.19100,35.60983,A007,20,M-009,right,M
1996-04-14,11:24,-3.19100,35.60983,B006,0,M-012,right,M
1996-04-14,11:24,-3.19100,35.60983,A007,25,M-047,right,M
1996-04-14,11:24,-3.19100,35.60983,A007,26,M-047,right,M
1996-04-14,11:24,-3.19100,35.60983,A007,23,M-047,left,M
1996-04-14,11:24,-3.19100,35.60983,B006,6,M-049,right,M
1996-04-14,11:24,-3.19100,35.60983,B006,10,M-054,left,M
1996-04-14,11:24,-3.19100,35.60983,B006,2,M-087,right,M
1996-04-14,11:24,-3.19100,35.60983,B006,1,M-087,left,M
1996-04-14,11:24,-3.19100,35.60983,A007,21,M-092,right,M
1996-04-14,11:24,-3.19100,35.60983,A007,22,,left,M
1996-04-14,11:24,-3.19100,35.60983,A007,24,,left,M
1996-04-14,12:03,-3.18133,35.60583,B008,23,M-001,right,M
1996-04-14,12:03,-3.18133,35.60583,B008,24,M-001,left,M
1996-04-14,12:35,-3.18050,35.59933,B008,21,M-004,right,M
1996-04-14,12:35,-3.18050,35.59933,B008,22,M-004,left,M
1996-04-14,12:35,-3.18050,35.59933,A007,29,M-004,left,M
1996-04-14,13:38,-3.19533,35.59767,A007,33,L-001,left,L
1996-04-14,13:38,-3.19533,35.59767,B008,17,L-001,front,L
1996-04-14,13:38,-3.19533,35.59767,B008,16,L-005,right,L
1996-04-14,13:38,-3.19533,35.59767,B008,14,L-005,left,L
1996-04-14,13:38,-3.19533,35.59767,B008,15,L-005,left,L
1996-04-14,13:38,-3.19533,35.59767,A007,31,L-049,right,L
1996-04-14,13:38,-3.19533,35.59767,A007,32,L-049,left,L
1996-04-14,15:54,-3.18050,35.59933,A007,34,M-005,right,M
1996-04-14,15:54,-3.18050,35.59933,A007,35,M-005,left,M
1996-04-14,15:54,-3.18050,35.59933,A007,35,M-086,right,M
1996-04-14,15:54,-3.18050,35.59933,B008,3,M-086,right,M
1996-04-14,15:54,-3.18050,35.59933,B008,4,M-086,right,M
1996-04-14,15:54,-3.18050,35.59933,A009,2,M-086,left,M
1996-04-14,15:54,-3.18050,35.59933,B008,13,M-093,left,M
1996-04-14,16:15,-3.18050,35.59933,B008,11,M-002,right,M
1996-04-14,16:15,-3.18050,35.59933,B008,9,M-002,left,M
1996-04-14,16:15,-3.18050,35.59933,B008,12,M-002,left,M
1996-04-14,16:15,-3.18050,35.59933,A009,1,M-002,right,M
1996-04-14,16:15,-3.18050,35.59933,B008,8,M-081,right,M
1996-04-14,16:15,-3.18050,35.59933,B008,7,M-081,left,M
1996-04-14,16:15,-3.18050,35.59933,B008,10,M-081,left,M
1996-04-14,16:46,-3.18050,35.59933,B008,5,M-004,front,M
1996-04-14,16:46,-3.18050,35.59933,B008,6,M-004,right,M
1996-04-14,16:59,-3.18050,35.59933,A009,3,M-001,right,M
1996-04-14,17:03,-3.18050,35.59933,A009,4,M-003,front,M
1996-04-15,6:58,-3.18050,35.59933,B008,0,M-047,right,M
1996-04-15,6:58,-3.18050,35.59933,B008,2,M-047,right,M
1996-04-15,6:58,-3.18050,35.59933,B008,1,M-047,left,M
1996-04-15,7:28,-3.18050,35.59933,B010,19,,right,M
1996-04-15,7:34,-3.17300,35.59383,A009,7,M-003,left,M
1996-04-15,7:34,-3.17300,35.59383,A009,8,M-003,left,M
1996-04-15,7:34,-3.17300,35.59383,B010,33,M-003,right,M
1996-04-15,7:34,-3.17067,35.59350,B010,35,M-042,left,M
1996-04-15,7:34,-3.17067,35.59350,B010,36,M-042,right,M
1996-04-15,7:34,-3.17067,35.59350,B010,32,M-046,right,M
1996-04-15,7:34,-3.17067,35.59350,B010,34,M-046,right,M
1996-04-15,7:34,-3.17300,35.59383,A009,6,M-046,right,M
1996-04-15,7:34,-3.17300,35.59383,A009,5,M-046,left,M
1996-04-15,7:34,-3.17300,35.59383,B010,33,M-046,right,M
1996-04-15,7:50,-3.17300,35.59383,B010,30,M-008,left,M
1996-04-15,7:50,-3.17300,35.59383,B010,31,M-008,left,M
1996-04-15,7:51,-3.17300,35.59383,B010,29,M-042,left,M
1996-04-15,7:53,-3.17900,35.59683,B010,28,M-008,right,M
1996-04-15,7:53,-3.17900,35.59683,B010,27,M-010,right,M
1996-04-15,7:53,-3.17900,35.59683,B010,26,M-010,left,M
1996-04-15,8:04,-3.18050,35.59933,B010,25,M-080,right,M
1996-04-15,8:04,-3.18050,35.59933,B010,24,M-080,left,M
1996-04-15,8:06,-3.18050,35.59933,B010,20,M-090,right,M
1996-04-15,8:06,-3.18050,35.59933,B010,21,M-090,right,M
1996-04-15,8:06,-3.18050,35.59933,B010,22,M-090,right,M
1996-04-15,8:06,-3.18050,35.59933,B010,23,M-090,left,M
1996-04-15,8:22,-3.18050,35.59933,A009,13,M-086,right,M
1996-04-15,8:22,-3.18050,35.59933,A009,10,M-086,left,M
1996-04-15,8:22,-3.18050,35.59933,A009,9,M-086,left,M
1996-04-15,8:25,-3.18050,35.59933,A009,12,M-080,right,M
1996-04-15,8:25,-3.18050,35.59933,A009,11,M-080,left,M
1996-04-15,8:31,-3.18050,35.59933,B010,17,M-093,right,M
1996-04-15,8:31,-3.18050,35.59933,B010,18,M-093,left,M
1996-04-15,9:04,-3.18050,35.59933,A009,13,M-046,right,M
1996-04-15,9:04,-3.18050,35.59933,A009,15,M-046,right,M
1996-04-15,9:04,-3.18050,35.59933,A009,17,M-046,left,M
1996-04-15,9:04,-3.18050,35.59933,A009,16,M-047,right,M
1996-04-15,9:04,-3.18050,35.59933,A009,14,M-047,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,7,M-002,right,M
1996-04-24,17:03,-3.18050,35.59933,A011,6,M-014,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,5,M-040,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,11,M-041,right,M
1996-04-24,17:03,-3.18050,35.59933,A011,12,M-041,right,M
1996-04-24,17:03,-3.18050,35.59933,A011,13,M-041,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,14,M-086,right,M
1996-04-24,17:03,-3.18050,35.59933,B010,16,M-086,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,8,M-087,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,10,M-087,left,M
1996-04-24,17:03,-3.18050,35.59933,A011,9,M-089,right,M
1996-04-24,17:03,-3.18050,35.59933,A011,4,M-091,right,M
1996-04-24,17:03,-3.18050,35.59933,A011,3,M-091,left,M
1996-04-25,9:13,-3.18050,35.59933,B010,11,M-080,right,M
1996-04-25,9:13,-3.18050,35.59933,B010,10,M-080,left,M
1996-04-25,9:17,-3.18050,35.59933,B010,6,M-043,right,M
1996-04-25,9:17,-3.18050,35.59933,B010,8,M-043,left,M
1996-04-25,9:17,-3.18050,35.59933,B010,7,M-093,left,M
1996-04-25,9:51,-3.18050,35.59933,A011,17,M-001,right,M
1996-04-25,9:51,-3.18050,35.59933,A011,16,M-001,left,M
1996-04-25,9:51,-3.18050,35.59933,A011,15,M-001,front,M
1996-04-25,10:16,-3.18050,35.59933,A011,18,M-004,left,M
1996-04-25,10:36,-3.18050,35.59933,A011,19,M-009,right,M
1996-04-25,10:36,-3.18050,35.59933,A011,20,M-009,left,M
1996-04-25,13:46,-3.20183,35.58650,B010,5,L-004,right,L
1996-04-25,13:46,-3.20183,35.58650,B010,4,L-004,left,L
1996-04-25,15:14,-3.18050,35.59933,A011,24,M-005,right,M
1996-04-25,15:14,-3.18050,35.59933,A011,25,M-005,left,M
1996-04-25,15:14,-3.18050,35.59933,A011,21,M-082,right,M
1996-04-25,15:14,-3.18050,35.59933,A011,22,M-083,right,M
1996-04-25,15:14,-3.18050,35.59933,A011,23,M-083,left,M
1996-04-26,8:04,-3.18050,35.59933,A011,26,M-042,left,M
1996-04-26,8:04,-3.18050,35.59933,A011,27,M-042,right,M
1996-04-26,10:33,-3.18050,35.59933,A011,28,M-040,right,M
1996-04-26,11:18,-3.18050,35.59933,A011,30,M-008,left,M
1996-04-26,13:59,-3.15900,35.50650,B010,3,A-047,right,A
1996-04-26,13:59,-3.15900,35.50650,B010,2,A-047,front,A
1996-04-26,16:49,-3.18050,35.59933,A011,32,M-086,right,M
1996-04-26,16:49,-3.18050,35.59933,A011,31,M-086,left,M
1996-04-26,16:49,-3.18050,35.59933,A011,33,M-086,front,M
1996-04-26,16:54,-3.18050,35.59933,A011,34,M-009,right,M
1996-04-26,16:54,-3.18050,35.59933,A011,35,M-009,left,M
1996-04-26,17:19,-3.18050,35.59933,A013,1,M-083,right,M
1996-04-26,17:19,-3.18050,35.59933,A013,2,M-083,left,M
1996-04-27,7:27,-3.17267,35.60667,A013,4,M-048,right,M
1996-04-27,7:27,-3.17267,35.60667,A013,3,M-048,left,M
1996-04-27,7:49,-3.18050,35.59933,A013,5,M-041,left,M
1996-04-27,7:49,-3.18050,35.59933,A013,6,M-041,left,M
1996-04-27,9:13,-3.18050,35.59933,A013,8,M-045,right,M
1996-04-27,9:13,-3.18050,35.59933,A013,7,M-045,left,M
1996-04-27,9:18,-3.18050,35.59933,A013,10,M-007,right,M
1996-04-27,9:18,-3.18050,35.59933,A013,9,M-007,left,M
1996-04-27,10:07,-3.17800,35.55450,A013,11,L-048,right,L
1996-04-27,10:07,-3.17800,35.55450,A013,12,L-048,left,L
1996-04-27,10:14,-3.17850,35.55317,A013,13,L-043,right,L
1996-04-27,10:14,-3.17850,35.55317,A013,14,L-043,left,L
1996-04-27,10:47,-3.17517,35.55467,A013,18,L-002,right,L
1996-04-27,10:47,-3.17517,35.55467,A013,16,L-002,left,L
1996-04-27,10:47,-3.17517,35.55467,A013,17,L-002,left,L
1996-04-27,17:23,-3.18050,35.59933,A013,18,M-042,right,M
1996-04-27,17:23,-3.18050,35.59933,A013,21,M-042,left,M
1996-04-27,17:26,-3.18050,35.59933,A013,22,M-003,right,M
1996-04-27,17:26,-3.18050,35.59933,A013,20,M-003,left,M
1996-04-27,17:26,-3.18050,35.59933,A013,24,M-082,right,M
1996-04-27,17:26,-3.18050,35.59933,A013,23,M-082,left,M
1996-04-27,18:04,-3.18050,35.59933,A013,25,M-084,right,M
1996-04-27,18:04,-3.18050,35.59933,A013,26,M-084,left,M
1996-04-28,6:44,-3.18050,35.59933,A013,27,M-005,right,M
1996-04-28,6:44,-3.18050,35.59933,A013,29,M-009,right,M
1996-04-28,6:44,-3.18050,35.59933,A013,28,M-009,left,M
1996-04-28,6:54,-3.18050,35.59933,A013,30,M-007,right,M
1996-04-28,6:54,-3.18050,35.59933,A013,31,M-007,left,M
1996-04-28,7:07,-3.18050,35.59933,A013,33,M-006,right,M
1996-04-28,7:07,-3.18050,35.59933,A013,34,M-006,right,M
1996-04-28,7:07,-3.18050,35.59933,A013,32,M-006,left,M
1996-04-28,7:19,-3.18067,35.61100,A013,36,M-009,right,M
1996-04-28,7:19,-3.18067,35.61100,A013,35,M-009,left,M
1996-04-28,8:18,-3.18050,35.59933,A014,0,M-015,right,M
1996-04-28,9:28,-3.17450,35.59533,A014,3,M-086,right,M
1996-04-28,9:28,-3.17450,35.59533,A014,1,M-086,left,M
1996-04-28,10:05,-3.17450,35.59533,A014,5,M-003,left,M
1996-04-28,10:05,-3.17450,35.59533,A014,6,M-082,right,M
1996-04-28,10:05,-3.17450,35.59533,A014,7,M-082,left,M
1996-04-28,10:52,-3.18267,35.59767,A014,11,M-044,right,M
1996-04-28,10:52,-3.18267,35.59767,A014,8,M-044,left,M
1996-04-28,10:52,-3.18267,35.59767,A014,10,M-044,left,M
1996-04-28,10:52,-3.18267,35.59767,A014,9,M-044,front,M
1996-04-28,16:05,-3.17450,35.59533,A014,14,M-006,right,M
1996-04-28,16:05,-3.17450,35.59533,A014,17,M-006,right,M
1996-04-28,16:05,-3.17450,35.59533,A014,15,M-006,left,M
1996-04-28,16:05,-3.17450,35.59533,A014,18,M-006,left,M
1996-04-28,16:05,-3.17450,35.59533,A014,16,M-006,front,M
1996-04-28,16:12,-3.17450,35.59533,A014,20,M-087,right,M
1996-04-28,16:12,-3.17450,35.59533,A014,19,M-087,left,M
1996-04-28,16:30,-3.17450,35.59533,A014,21,M-088,right,M
1996-04-28,16:30,-3.17450,35.59533,A014,22,M-088,left,M
1996-04-28,16:40,-3.17450,35.59533,A014,23,M-003,right,M
1996-04-28,16:40,-3.17450,35.59533,A014,25,M-003,left,M
1996-04-28,16:44,-3.17450,35.59533,A014,26,M-082,right,M
1996-04-28,16:44,-3.17450,35.59533,A014,24,M-082,left,M
1996-04-28,17:25,-3.18050,35.59933,A014,28,M-085,right,M
1996-04-28,17:25,-3.18050,35.59933,A014,27,M-085,left,M
1996-05-17,16:59,-3.17633,35.59217,B012,25,M-080,right,M
1996-05-17,16:59,-3.17633,35.59217,A015,12,M-080,right,M
1996-05-17,16:59,-3.17633,35.59217,B012,27,M-080,left,M
1996-05-17,16:59,-3.17633,35.59217,B012,24,M-081,right,M
1996-05-17,16:59,-3.17633,35.59217,B012,23,M-081,left,M
1996-05-17,16:59,-3.17633,35.59217,B012,26,M-090,right,M
1996-05-17,16:59,-3.17633,35.59217,B012,21,M-093,right,M
1996-05-17,16:59,-3.17633,35.59217,A015,13,M-093,right,M
1996-05-17,16:59,-3.17633,35.59217,B012,22,M-093,left,M
1996-05-18,7:17,-3.17833,35.60050,B012,20,M-013,right,M
1996-05-18,7:17,-3.17833,35.60050,B012,19,M-013,left,M
1996-05-18,8:35,-3.17833,35.60050,A015,14,M-008,right,M
1996-05-18,8:35,-3.17833,35.60050,B012,17,M-008,left,M
1996-05-18,8:35,-3.17833,35.60050,B012,18,M-008,left,M
1996-05-18,10:00,-3.17633,35.59217,A015,16,L-042,right,L
1996-05-18,10:00,-3.17633,35.59217,A015,15,L-042,left,L
1996-05-18,13:03,-3.20167,35.61000,A015,18,N-041,right,N
1996-05-18,13:03,-3.20167,35.61000,A015,19,N-041,left,N
1996-05-18,13:15,-3.19833,35.60667,A015,21,L-002,right,L
1996-05-18,13:15,-3.19833,35.60667,A015,20,L-002,left,L
1996-05-18,13:40,-3.20167,35.60800,A015,22,N-040,right,N
1996-05-18,13:40,-3.20167,35.60800,A015,23,N-040,left,N
1996-05-18,13:40,-3.20250,35.60700,A015,24,N-041,right,N
1996-05-18,13:40,-3.20250,35.60700,A015,25,N-041,left,N
1996-05-18,16:48,-3.17833,35.60050,A015,27,M-043,right,M
1996-05-18,17:28,-3.17833,35.60050,B012,16,M-092,right,M
1996-05-18,17:28,-3.17833,35.60050,B012,15,M-092,left,M
1996-05-18,17:30,-3.17833,35.60050,B012,14,M-012,right,M
1996-05-18,17:30,-3.17833,35.60050,B012,13,M-012,left,M
1996-05-18,18:37,-3.17467,35.60633,B012,11,A-046,right,A
1996-05-18,18:37,-3.17467,35.60633,B012,12,A-046,left,A
1996-05-19,7:19,-3.17317,35.60933,A015,28,M-014,right,M
1996-05-19,7:19,-3.17317,35.60933,A015,29,M-014,left,M
1996-05-19,7:19,-3.17317,35.60933,A015,30,M-048,left,M
1996-05-19,7:19,-3.17317,35.60933,A015,32,M-053,right,M
1996-05-19,7:19,-3.17317,35.60933,A015,31,M-053,left,M
1996-05-19,8:15,-3.17317,35.60933,B012,8,M-045,right,M
1996-05-19,8:15,-3.17317,35.60933,B012,9,M-045,right,M
1996-05-19,8:15,-3.17317,35.60933,B012,10,M-045,left,M
1996-05-19,8:24,-3.17400,35.60317,A015,34,M-050,right,M
1996-05-19,8:24,-3.17400,35.60317,A015,33,M-050,left,M
1996-05-19,9:13,-3.17533,35.59767,A015,35,M-080,right,M
1996-05-19,9:23,-3.17533,35.59767,A015,26,M-089,right,M
1996-05-19,9:23,-3.17533,35.59767,A016,4,M-089,left,M
1996-05-19,9:28,-3.17533,35.59767,A016,3,M-085,right,M
1996-05-19,9:28,-3.17533,35.59767,A016,1,M-085,left,M
1996-05-19,9:28,-3.17533,35.59767,A016,2,M-085,left,M
1996-05-19,9:33,-3.17533,35.59767,B012,7,M-009,left,M
1996-05-19,10:05,-3.17533,35.59767,A016,5,M-051,right,M
1996-05-19,10:05,-3.17533,35.59767,A016,6,M-051,left,M
1996-05-19,10:10,-3.17517,35.59867,B012,6,M-009,right,M
1996-05-19,10:10,-3.17517,35.59867,B012,5,M-009,left,M
1996-05-19,16:41,-3.17550,35.54900,A016,10,L-013,right,L
1996-05-19,16:41,-3.17550,35.54900,A016,11,L-013,left,L
1996-05-19,16:41,-3.17550,35.54900,A016,9,L-015,right,L
1996-05-19,16:41,-3.17550,35.54900,B012,4,L-015,left,L
1996-05-19,16:41,-3.17550,35.54900,A016,12,L-015,left,L
1996-05-19,16:41,-3.17550,35.54900,A016,8,L-047,right,L
1996-05-19,16:41,-3.17550,35.54900,A016,7,L-047,left,L
1996-05-19,18:01,-3.17533,35.59767,A016,14,M-081,right,M
1996-05-20,7:34,-3.17533,35.59767,B012,1,M-081,right,M
1996-05-20,7:34,-3.17533,35.59767,A016,28,M-081,left,M
1996-05-20,7:55,-3.17533,35.59767,B012,2,M-088,right,M
1996-05-20,7:55,-3.17533,35.59767,B012,3,M-088,left,M
1996-05-20,8:25,-3.17533,35.59767,B012,0,M-040,left,M
1996-05-20,8:56,-3.17600,35.59917,A016,29,M-010,right,M
1996-05-20,9:10,-3.18033,35.60200,A016,30,M-049,right,M
1996-05-20,9:10,-3.18033,35.60200,A016,31,M-049,left,M
1996-05-20,9:20,-3.17833,35.60050,A016,33,M-052,right,M
1996-05-20,9:20,-3.17833,35.60050,B017,36,M-052,left,M
1996-05-20,9:20,-3.17833,35.60050,A016,32,M-087,right,M
1996-05-20,9:20,-3.17833,35.60050,B017,35,M-087,left,M
1996-05-20,9:20,-3.17833,35.60050,A016,34,M-092,right,M
1996-05-20,9:20,-3.17833,35.60050,A016,35,M-092,left,M
1996-05-20,10:38,-3.17550,35.59883,A016,36,M-008,right,M
1996-05-20,10:38,-3.17550,35.59883,A018,1,M-008,left,M
1996-05-20,11:47,-3.17550,35.59883,B017,32,M-087,right,M
1996-05-20,11:47,-3.17550,35.59883,B017,42,M-087,left,M
1996-05-20,11:47,-3.17550,35.59883,B017,33,M-088,right,M
1996-05-20,15:46,-3.17550,35.59883,B017,31,M-008,right,M
1996-05-21,11:54,-3.14717,35.63850,A018,2,L-005,right,L
1996-05-21,11:54,-3.14717,35.63850,A018,3,L-005,right,L
1996-05-21,11:54,-3.14717,35.63850,B017,27,L-005,left,L
1996-05-21,11:54,-3.14717,35.63850,B017,28,L-005,left,L
1996-05-21,14:13,-3.17233,35.53867,A018,9,A-003,right,A
1996-05-21,14:29,-3.16533,35.53633,A018,20,A-001,right,A
1996-05-21,14:29,-3.16533,35.53633,A018,19,A-001,left,A
1996-05-21,14:29,-3.16533,35.53633,A018,14,A-008,right,A
1996-05-21,14:29,-3.16533,35.53633,A018,13,A-008,left,A
1996-05-21,14:29,-3.16533,35.53633,A018,15,A-043,right,A
1996-05-21,14:29,-3.16533,35.53633,A018,11,A-043,left,A
1996-05-21,14:39,-3.16400,35.53817,A018,18,A-044,right,A
1996-05-21,14:39,-3.16400,35.53817,A018,17,A-044,left,A
1996-05-21,15:50,-3.17117,35.54050,B017,25,A-002,left,A
1996-05-21,15:50,-3.17117,35.54050,B017,26,A-003,right,A
1996-05-21,15:50,-3.17117,35.54050,A018,23,A-003,left,A
1996-05-21,15:50,-3.17117,35.54050,A018,22,A-010,right,A
1996-05-21,15:50,-3.17117,35.54050,A018,21,A-010,left,A
1996-05-21,16:06,-3.17900,35.55467,B017,21,L-004,right,L
1996-05-21,16:06,-3.17900,35.55467,B017,23,L-004,right,L
1996-05-21,16:06,-3.17900,35.55467,B017,24,L-004,left,L
1996-05-21,16:06,-3.17900,35.55467,B017,18,L-006,right,L
1996-05-21,16:06,-3.17900,35.55467,B017,19,L-006,left,L
1996-05-21,16:06,-3.17900,35.55467,A018,25,L-015,right,L
1996-05-21,16:06,-3.17900,35.55467,A018,24,L-015,left,L
1996-05-21,16:06,-3.17900,35.55467,B017,16,L-041,right,L
1996-05-21,16:06,-3.17900,35.55467,B017,17,L-041,left,L
1996-05-21,16:06,-3.17900,35.55467,B017,22,L-044,right,L
1996-05-21,16:06,-3.17900,35.55467,B017,20,L-044,left,L
1996-05-21,16:31,-3.18417,35.56117,B017,14,L-001,right,L
1996-05-21,16:31,-3.18417,35.56117,B017,15,L-001,left,L
1996-05-21,16:31,-3.18417,35.56117,A018,26,L-001,front,L
1996-05-22,7:29,-3.17533,35.59767,A018,27,M-089,right,M
1996-05-22,7:29,-3.17533,35.59767,A018,30,M-089,right,M
1996-05-22,7:29,-3.17533,35.59767,A018,28,M-089,left,M
1996-05-22,7:29,-3.17533,35.59767,A018,29,M-089,left,M
1996-05-22,9:36,-3.17733,35.60050,A018,33,M-008,right,M
1996-05-22,9:36,-3.17733,35.60050,A018,31,M-008,left,M
