date,pop_size,A_cubfem,E_cubfem,F_cubfem,L_cubfem,M_cubfem,N_cubfem,S_cubfem,T_cubfem,A_adultfem,E_adultfem,F_adultfem,L_adultfem,M_adultfem,N_adultfem,S_adultfem,T_adultfem,A_cubmale,E_cubmale,F_cubmale,L_cubmale,M_cubmale,N_cubmale,S_cubmale,T_cubmale,A_philomale,E_philomale,F_philomale,L_philomale,M_philomale,N_philomale,S_philomale,T_philomale,A_dispmale,E_dispmale,F_dispmale,L_dispmale,M_dispmale,N_dispmale,S_dispmale,T_dispmale,A_cubfem_dead,E_cubfem_dead,F_cubfem_dead,L_cubfem_dead,M_cubfem_dead,N_cubfem_dead,S_cubfem_dead,T_cubfem_dead,A_adultfem_dead,E_adultfem_dead,F_adultfem_dead,L_adultfem_dead,M_adultfem_dead,N_adultfem_dead,S_adultfem_dead,T_adultfem_dead,A_cubmale_dead,E_cubmale_dead,F_cubmale_dead,L_cubmale_dead,M_cubmale_dead,N_cubmale_dead,S_cubmale_dead,T_cubmale_dead,A_philomale_dead,E_philomale_dead,F_philomale_dead,L_philomale_dead,M_philomale_dead,N_philomale_dead,S_philomale_dead,T_philomale_dead,A_dispmale_dead,E_dispmale_dead,F_dispmale_dead,L_dispmale_dead,M_dispmale_dead,N_dispmale_dead,S_dispmale_dead,T_dispmale_dead,A_mothers,E_mothers,F_mothers,L_mothers,M_mothers,N_mothers,S_mothers,T_mothers,A_fathers,E_fathers,F_fathers,L_fathers,M_fathers,N_fathers,S_fathers,T_fathers
1996-04-12,178,4,4,3,4,8,1,0,2,13,4,5,12,15,6,5,5,11,3,1,5,8,6,0,2,13,2,4,8,14,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-05-12,184,8,4,3,2,7,1,3,2,12,4,5,14,15,7,5,5,9,3,1,5,7,5,0,2,11,2,4,8,10,1,2,2,1,3,2,2,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,0,1,1,0
1996-06-12,195,11,4,3,4,7,1,3,2,13,4,5,14,15,7,5,5,9,3,1,7,9,4,0,2,10,2,4,8,10,1,2,2,1,3,2,2,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0
1996-07-12,197,11,4,3,3,8,1,3,2,13,4,5,15,15,7,5,5,9,3,2,6,10,4,1,2,10,2,3,8,10,1,2,2,1,3,2,2,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1996-08-12,199,11,4,3,3,8,1,3,2,13,4,5,15,15,7,5,5,8,2,2,5,9,6,1,4,10,3,3,8,10,1,2,2,1,3,2,2,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1
1996-09-12,202,11,4,3,3,8,1,4,2,13,4,5,14,15,7,5,5,11,2,2,5,9,6,1,4,10,3,3,8,10,1,2,2,1,3,2,2,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
1996-10-12,202,9,4,4,3,7,1,4,2,16,4,5,14,15,7,5,5,9,1,2,5,9,6,1,4,10,3,3,8,10,0,2,2,1,3,2,3,8,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
1996-11-12,206,10,4,4,4,7,1,4,2,16,4,5,13,14,7,5,5,10,1,2,6,10,6,2,4,8,3,3,8,10,0,2,2,1,4,2,4,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
1996-12-12,215,11,4,4,5,8,1,4,3,16,4,5,13,13,7,5,5,10,0,2,8,14,5,2,5,8,3,3,8,10,0,2,2,1,5,1,5,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,1,0,0,1,2,0,0,1
1997-01-12,217,10,4,4,7,9,1,4,2,16,4,4,13,12,6,5,6,10,0,3,8,15,5,2,6,8,3,3,8,10,0,2,2,1,5,1,5,8,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,1,1,2,0,0,1
1997-02-12,217,11,4,3,7,9,1,4,2,16,4,5,13,12,6,5,6,10,0,2,8,14,5,3,6,7,3,3,8,10,0,2,2,1,5,1,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1997-03-12,218,11,3,3,7,8,1,4,2,16,5,5,12,13,6,5,6,10,0,2,8,14,6,3,4,7,3,3,8,11,0,2,3,1,5,1,5,8,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1997-04-12,217,11,3,3,7,8,1,5,2,16,5,5,11,12,6,5,6,9,0,2,8,16,6,4,4,6,3,3,8,10,0,2,3,1,5,1,5,8,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,1,0
1997-05-12,216,11,3,3,7,8,1,5,1,16,5,5,11,13,6,5,7,8,0,3,8,15,6,4,4,6,3,3,8,10,0,2,3,1,5,1,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1997-06-12,218,11,4,3,7,8,1,5,1,16,5,5,11,13,6,5,6,8,0,3,8,16,7,4,4,6,3,3,8,10,0,2,3,1,5,1,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
1997-07-12,227,13,3,4,8,8,2,5,1,16,6,5,12,13,6,5,6,10,0,3,8,16,7,4,5,6,3,3,8,10,0,2,3,1,5,1,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,1,3,0,1,2,0,1,0,1
1997-08-12,232,13,3,4,9,9,2,5,2,16,6,5,12,13,6,5,6,9,0,3,7,17,6,5,6,6,3,3,8,10,0,2,3,2,5,2,5,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
1997-09-12,235,14,3,6,8,8,3,5,2,16,6,5,12,13,6,5,6,13,0,3,5,15,6,5,6,6,3,3,8,9,0,2,3,3,5,2,5,9,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0
1997-10-12,240,16,3,6,9,7,3,5,2,16,6,4,12,14,6,5,6,13,0,3,4,15,6,6,8,6,3,3,8,9,0,2,3,3,5,2,5,10,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,2,0,0,1,0,0,1,1
1997-11-12,240,16,2,6,9,6,3,6,2,16,7,4,12,15,6,5,6,13,0,2,4,14,6,6,8,6,3,3,8,9,0,2,3,3,6,2,5,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1997-12-12,239,15,2,6,9,6,3,7,2,16,7,4,12,15,6,5,6,13,0,2,4,14,6,6,7,6,3,3,8,9,0,2,3,3,6,2,5,10,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1998-01-12,248,14,3,6,9,7,4,7,2,15,6,4,12,15,6,5,6,12,1,2,4,17,8,7,7,6,3,3,8,10,0,2,3,3,6,2,5,11,1,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,1,0,0,2,1,1,0
1998-02-12,253,14,4,5,9,8,4,7,3,15,7,5,12,15,6,5,6,15,1,2,4,17,8,7,7,5,3,3,8,10,0,2,3,3,6,2,5,10,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,1,2,1,0,0,1,0,0,1
1998-03-12,251,14,4,4,9,8,4,7,3,15,7,6,12,14,6,5,6,15,1,2,4,17,8,7,6,5,3,3,8,10,0,2,3,3,6,2,5,10,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-04-12,255,14,4,5,9,8,4,8,3,15,7,6,12,14,6,5,6,15,1,2,4,19,8,7,6,5,3,3,8,9,0,2,3,3,6,2,6,10,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1998-05-12,258,13,4,5,9,8,4,5,3,16,7,6,12,14,7,8,6,14,3,2,6,18,8,6,6,5,3,3,8,9,0,2,3,4,6,2,6,10,1,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,2,0,2,0,1,0,0
1998-06-12,256,11,3,5,8,8,4,5,3,18,7,5,14,14,7,8,6,13,3,2,4,17,8,7,5,5,3,3,8,9,0,2,3,5,7,3,6,10,1,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1998-07-12,258,13,3,5,8,7,4,5,3,18,7,5,13,15,7,8,6,15,3,2,4,17,8,7,5,5,3,3,8,8,0,2,3,5,7,3,5,10,1,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0
1998-08-12,267,16,3,5,8,9,6,5,4,18,7,5,12,15,7,8,6,14,3,2,4,19,6,8,6,5,3,3,8,8,0,2,3,5,7,3,6,10,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,1,1,2,0,1,0,2,1,1,1
1998-09-12,277,17,3,5,10,11,7,4,4,18,7,5,12,15,7,9,6,14,3,2,6,20,6,8,5,5,3,3,8,8,0,2,3,5,7,3,6,11,1,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,1,0,0,2,2,1,0,0
1998-10-12,274,17,3,5,10,11,6,4,4,19,7,5,12,15,7,9,5,15,3,2,6,18,6,8,4,5,3,3,8,8,0,2,3,5,6,3,6,11,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998-11-12,276,16,3,5,10,11,6,5,4,20,7,5,13,15,7,8,5,15,4,2,5,19,5,7,4,5,3,3,9,8,0,2,3,7,6,3,6,10,1,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,2,0,1,0
1998-12-12,279,15,3,6,9,10,7,5,3,21,7,5,14,16,7,8,6,15,4,3,4,16,5,7,3,5,3,3,9,9,0,2,3,7,6,4,6,11,1,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0
1999-01-12,287,16,4,7,9,9,7,5,3,21,7,5,14,16,7,8,6,16,5,4,5,18,5,7,2,5,3,3,9,9,0,2,3,7,7,5,6,10,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0
