date,pop_size,A_cubfem,E_cubfem,F_cubfem,L_cubfem,M_cubfem,N_cubfem,S_cubfem,T_cubfem,A_adultfem,E_adultfem,F_adultfem,L_adultfem,M_adultfem,N_adultfem,S_adultfem,T_adultfem,A_cubmale,E_cubmale,F_cubmale,L_cubmale,M_cubmale,N_cubmale,S_cubmale,T_cubmale,A_philomale,E_philomale,F_philomale,L_philomale,M_philomale,N_philomale,S_philomale,T_philomale,A_dispmale,E_dispmale,F_dispmale,L_dispmale,M_dispmale,N_dispmale,S_dispmale,T_dispmale,A_cubfem_dead,E_cubfem_dead,F_cubfem_dead,L_cubfem_dead,M_cubfem_dead,N_cubfem_dead,S_cubfem_dead,T_cubfem_dead,A_adultfem_dead,E_adultfem_dead,F_adultfem_dead,L_adultfem_dead,M_adultfem_dead,N_adultfem_dead,S_adultfem_dead,T_adultfem_dead,A_cubmale_dead,E_cubmale_dead,F_cubmale_dead,L_cubmale_dead,M_cubmale_dead,N_cubmale_dead,S_cubmale_dead,T_cubmale_dead,A_philomale_dead,E_philomale_dead,F_philomale_dead,L_philomale_dead,M_philomale_dead,N_philomale_dead,S_philomale_dead,T_philomale_dead,A_dispmale_dead,E_dispmale_dead,F_dispmale_dead,L_dispmale_dead,M_dispmale_dead,N_dispmale_dead,S_dispmale_dead,T_dispmale_dead,A_mothers,E_mothers,F_mothers,L_mothers,M_mothers,N_mothers,S_mothers,T_mothers,A_fathers,E_fathers,F_fathers,L_fathers,M_fathers,N_fathers,S_fathers,T_fathers
1996-04-12,178,4,4,3,4,8,1,0,2,13,4,5,12,15,6,5,5,11,3,1,5,8,6,0,2,13,2,4,8,14,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-05-12,185,5,5,3,2,6,0,1,2,13,4,5,14,16,7,5,5,10,4,1,5,9,5,1,2,11,2,4,6,8,1,1,2,5,2,0,4,4,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0
1996-06-12,195,6,4,5,3,6,0,2,2,14,4,5,13,16,7,5,5,8,4,2,6,12,4,2,3,11,2,4,6,8,1,1,2,5,2,0,5,4,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,1,1,1,0,1,1,1,0,1,1
1996-07-12,203,6,4,5,4,7,0,2,2,14,4,5,14,16,7,5,5,9,4,2,7,14,5,2,3,11,2,4,6,8,1,1,2,5,2,0,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,2,2,1,0,0
1996-08-12,206,9,5,5,4,6,0,2,2,14,4,5,14,15,7,5,5,9,3,2,6,15,6,2,3,11,2,4,6,8,1,1,2,5,2,0,5,4,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,1,0,0,1,1,0,0
1996-09-12,209,9,5,5,5,6,0,2,2,14,3,5,14,15,7,5,5,9,3,2,7,15,6,4,3,11,2,4,6,7,1,1,2,5,3,0,5,4,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0
1996-10-12,213,6,5,5,5,7,0,2,3,17,3,5,14,15,7,5,5,8,2,2,8,16,6,4,3,12,2,4,6,7,1,1,2,5,3,0,5,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
1996-11-12,217,7,5,5,5,7,1,3,3,17,3,5,13,15,7,5,5,9,2,2,8,17,7,4,4,11,2,4,5,7,1,1,2,5,3,0,5,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1996-12-12,222,8,5,5,6,8,1,3,3,17,3,5,13,15,7,5,5,10,2,2,9,16,8,4,4,11,2,4,5,7,1,1,2,6,2,0,5,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,0,1,1,1,0,0
1997-01-12,222,9,5,5,6,8,1,3,2,17,3,5,12,15,7,5,6,10,2,2,9,17,7,4,4,11,2,4,5,7,1,1,2,6,2,0,5,5,3,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1997-02-12,226,9,5,4,6,11,3,3,2,17,3,6,12,15,7,5,6,10,2,1,9,18,7,3,3,11,2,4,5,7,1,1,2,6,2,0,5,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0
1997-03-12,237,10,5,5,8,11,3,3,2,17,4,6,12,16,7,5,6,11,3,2,10,18,7,3,2,11,2,4,5,7,1,1,2,7,3,0,5,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,1,1,1,3,1,0,0,0
1997-04-12,238,10,5,5,8,10,3,3,2,17,4,6,12,16,7,5,6,11,3,2,10,19,6,3,2,11,2,4,5,7,1,1,2,7,4,0,5,6,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1997-05-12,239,10,5,5,8,9,3,3,1,17,4,6,12,17,7,5,7,12,3,2,10,20,6,3,2,11,2,3,5,7,1,1,2,7,4,0,5,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1997-06-12,241,10,5,5,8,9,3,3,3,16,4,6,12,17,7,5,7,12,3,2,10,21,6,3,2,11,2,3,5,7,1,1,2,7,4,0,5,6,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1997-07-12,247,11,6,5,7,9,5,4,3,16,4,6,13,16,7,5,7,13,2,2,9,22,6,5,2,11,2,3,5,6,1,1,2,8,4,0,5,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,1,0,0,1,1,1,0
1997-08-12,261,14,5,5,7,11,5,4,3,16,4,6,13,16,7,5,7,17,2,4,8,22,7,5,4,11,2,3,6,5,1,1,2,9,4,0,6,6,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,3,0,1,0,1,1,0,1
1997-09-12,263,14,5,5,7,11,5,6,4,16,4,6,13,15,7,5,7,17,2,4,7,22,7,7,3,11,1,3,7,4,1,1,2,10,4,0,6,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1
1997-10-12,259,14,6,5,7,9,5,5,4,16,4,6,12,16,7,5,7,18,2,4,7,18,7,7,3,11,1,3,7,5,1,1,2,10,4,0,7,6,2,0,5,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
1997-11-12,257,15,5,4,7,9,5,5,5,16,5,6,11,15,7,5,6,18,2,3,7,18,7,6,3,11,1,3,7,5,1,1,2,11,4,0,8,6,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
1997-12-12,261,15,5,6,7,9,5,6,5,16,5,6,10,15,7,5,6,18,2,3,6,20,7,7,3,11,1,3,7,5,1,1,2,11,4,0,8,6,2,0,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,1,1,2,0,1,0
1998-01-12,264,16,5,6,7,9,5,6,5,16,5,6,10,15,6,5,6,18,2,3,6,19,7,7,3,11,1,3,7,6,1,1,2,11,4,0,9,7,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
1998-02-12,265,16,4,5,7,9,6,6,5,16,6,7,10,15,6,4,6,17,2,3,6,19,9,7,3,10,0,3,7,6,1,1,2,11,4,0,9,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
1998-03-12,274,16,4,6,7,9,7,8,6,16,6,7,10,14,6,4,6,17,2,4,7,21,10,7,3,10,0,3,7,6,1,1,2,11,4,0,9,9,3,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,1,0,1,1,2,1,1,1
1998-04-12,275,16,4,6,7,10,7,8,6,16,6,7,10,14,6,4,6,17,2,6,7,20,10,6,3,10,0,3,7,6,1,1,2,11,4,0,9,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0
1998-05-12,277,15,5,6,7,12,7,8,6,17,7,7,10,13,6,4,6,15,1,6,7,19,10,5,3,10,0,3,7,6,1,1,2,12,5,0,10,10,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0
1998-06-12,279,15,5,3,7,12,7,7,6,18,7,9,11,12,6,5,6,14,1,8,6,19,10,5,2,10,0,3,7,6,1,1,2,13,6,1,10,10,3,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
1998-07-12,276,15,5,4,5,12,6,7,6,18,6,9,13,11,6,5,5,14,0,8,6,17,9,5,2,10,0,3,7,7,1,1,2,13,6,3,10,11,3,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1998-08-12,282,12,6,4,5,12,8,7,7,21,6,9,13,11,6,5,5,11,0,8,6,17,10,6,3,10,0,3,7,7,1,1,2,14,7,3,10,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,2,1,1
1998-09-12,289,12,7,4,5,12,8,8,8,21,6,9,13,11,6,5,5,11,0,10,6,18,10,5,3,10,0,3,7,7,1,1,2,15,7,3,11,11,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
1998-10-12,292,12,8,4,5,12,10,8,7,21,6,9,12,12,6,5,6,12,0,10,5,17,10,4,4,10,0,3,7,7,1,1,2,16,7,3,11,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1
1998-11-12,291,13,8,3,5,12,9,7,7,22,6,9,12,12,7,6,6,12,0,11,5,16,8,4,4,10,0,3,6,7,1,1,2,16,7,2,13,11,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
1998-12-12,293,12,8,3,5,12,9,7,7,22,6,8,12,12,7,6,6,11,0,11,8,18,6,4,4,10,0,3,6,7,1,1,2,16,9,2,13,11,3,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0
1999-01-12,295,11,8,3,5,11,9,9,7,23,6,8,11,12,7,6,6,10,0,11,8,19,6,6,4,10,0,3,6,6,1,1,2,16,9,2,13,11,4,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
1999-02-12,300,11,8,6,5,9,7,9,7,22,6,8,11,14,9,6,6,10,0,13,8,18,6,6,4,10,0,3,6,6,1,1,2,17,9,2,13,11,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0
1999-03-12,299,10,7,5,4,9,7,9,7,23,7,7,12,15,9,6,6,10,0,11,8,19,6,6,4,10,0,2,6,6,1,1,2,18,9,2,13,12,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1999-04-12,299,11,7,5,4,10,7,9,7,23,7,7,12,15,9,6,6,10,0,11,7,20,6,6,3,9,0,1,6,6,1,0,2,17,8,2,14,13,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
1999-05-12,306,12,7,5,4,9,7,9,8,23,7,6,12,15,9,6,6,16,0,11,7,20,7,6,3,9,0,1,6,6,1,0,2,18,8,2,13,13,6,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,1,4,0,0,0,1,1,0,1
1999-06-12,307,12,7,5,5,9,7,8,7,23,7,6,12,14,9,6,7,16,0,11,11,18,7,6,3,9,0,1,6,7,1,0,2,18,8,2,12,13,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0
1999-07-12,308,13,6,5,6,9,6,7,7,24,8,6,12,13,10,7,7,15,0,11,13,17,6,6,3,9,0,1,6,7,1,0,2,18,8,2,12,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
1999-08-12,310,12,6,5,6,7,6,7,7,27,8,5,12,14,10,7,7,15,0,10,13,17,5,6,1,10,0,1,6,7,1,0,2,19,10,2,14,11,6,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1999-09-12,312,13,6,5,6,8,6,6,6,27,8,5,12,14,10,8,8,15,0,10,12,18,5,5,1,10,0,1,6,7,1,0,2,19,10,2,15,11,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1999-10-12,317,13,5,6,4,8,6,6,6,27,9,5,14,14,10,8,8,16,1,11,12,17,6,5,2,10,0,1,6,7,1,0,1,19,10,2,15,11,6,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1
1999-11-12,318,12,4,6,4,8,6,6,7,27,9,5,13,14,10,8,8,14,1,12,12,20,6,5,2,10,0,1,6,7,1,0,1,19,10,2,15,12,6,2,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,2,0,0,1
1999-12-12,319,12,4,7,3,9,7,5,7,27,9,6,14,14,9,9,8,13,1,11,13,19,6,4,2,10,0,1,6,7,1,0,1,20,10,2,15,12,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,1,2,1,0,0
2000-01-12,322,11,6,7,3,10,7,5,7,28,9,6,14,14,9,9,8,11,2,10,13,19,6,4,2,9,0,1,6,6,1,0,1,20,10,3,15,13,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2000-02-12,327,13,7,7,5,10,6,5,8,28,9,6,14,14,10,9,8,11,3,10,12,18,5,5,3,9,0,1,6,6,0,0,1,20,10,3,14,13,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,1,2,1,0,1,0,0,1,1
2000-03-12,329,13,7,7,5,9,6,3,7,28,9,6,13,15,11,10,9,13,3,10,11,17,4,5,3,10,0,1,7,6,0,0,1,21,10,3,14,13,5,4,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0
2000-04-12,328,13,7,7,7,8,6,4,8,26,9,6,13,15,11,10,9,12,3,8,10,16,4,6,4,10,0,1,7,5,0,0,1,20,11,3,14,13,5,6,10,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
2000-05-12,331,13,5,7,7,7,7,4,8,26,11,6,13,16,11,10,9,12,3,8,10,16,5,6,4,10,0,1,7,5,0,0,1,20,12,3,14,13,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2000-06-12,330,11,5,7,6,7,7,4,8,28,11,6,14,16,11,10,9,14,3,7,9,15,5,6,4,10,0,1,5,6,0,0,1,21,12,3,14,12,5,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
